,Timestamp,Tweet,remove_stop_words,polarity,sentiment
76,2017-06-10 03:25:07,"b'When the Eyes Speak, by Preeti Patel - https://t.co/Vp8RAURPjM - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/Vp8RAURPjM-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
77,2017-06-10 03:19:26,"b'When the Eyes Speak, by Preeti Patel - https://t.co/QbvawayDo7 - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/QbvawayDo7-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
78,2017-06-10 03:19:16,"b'When the Eyes Speak, by Preeti Patel - https://t.co/dmq4ZK9OWA - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/dmq4ZK9OWA-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
79,2017-06-18 08:32:01,b'#d\xc3\xb6s\xc3\xa4 with #sambhar\xf0\x9f\x8d\x86 #vegetablekorma and the special #groundnutchutney with #mulagaipodi makes\xe2\x80\xa6 https://t.co/jY8cllKsVB',b'#d\xc3\xb6s\xc3\xa4#sambhar\xf0\x9f\x8d\x86#vegetablekormaspecial#groundnutchutney#mulagaipodimakes\xe2\x80\xa6https://t.co/jY8cllKsVB',0.35714285714285715,positive
80,2017-06-17 18:14:34,"b""India's aquatic wonder: #Sambhar Lake #travel #adventure #Rajasthan https://t.co/cqxId1zEwj""",b''India'saquaticwonder:#SambharLake#travel#adventure#Rajasthanhttps://t.co/cqxId1zEwj'',0.0,positive
81,2017-06-17 17:09:14,b'RT @orijeet: Southern Grey #Shrike #Rajasthan #jaipur #birding #sambhar #pentax @my_rajasthan @Avibase @orientbirdclub @PENTAXIAN @NGTIndia\xe2\x80\xa6',b'RT@orijeet:SouthernGrey#Shrike#Rajasthan#jaipur#birding#sambhar#pentax@my_rajasthan@Avibase@orientbirdclub@PENTAXIAN@NGTIndia\xe2\x80\xa6',-0.025,negative
82,2017-06-14 07:34:32,b'The only lines that matter are the ones you leave behind.\n\n#travel #saltplains #sambhar\xe2\x80\xa6 https://t.co/poj0RqOUoD',b'Thelinesmatteronesleavebehind.\n\n#travel#saltplains#sambhar\xe2\x80\xa6https://t.co/poj0RqOUoD',0.0,positive
83,2017-06-16 07:20:00,b'RT @ayushdevpura: The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN #lake #S\xe2\x80\xa6',b'RT@ayushdevpura:TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN#lake#S\xe2\x80\xa6',0.0,positive
84,2017-06-16 05:24:04,b'The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN\xe2\x80\xa6 https://t.co/UC8MB0rJ2v',b'TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN\xe2\x80\xa6https://t.co/UC8MB0rJ2v',0.0,positive
85,2017-06-16 07:20:00,b'RT @ayushdevpura: The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN #lake #S\xe2\x80\xa6',b'RT@ayushdevpura:TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN#lake#S\xe2\x80\xa6',0.0,positive
86,2017-06-16 05:24:04,b'The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN\xe2\x80\xa6 https://t.co/UC8MB0rJ2v',b'TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN\xe2\x80\xa6https://t.co/UC8MB0rJ2v',0.0,positive
87,2017-06-16 07:20:00,b'RT @ayushdevpura: The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN #lake #S\xe2\x80\xa6',b'RT@ayushdevpura:TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN#lake#S\xe2\x80\xa6',0.0,positive
88,2017-06-16 05:24:04,b'The Morning Bliss | From the ghats of Lake Pichola\n#Udaipur #Rajasthan #Pichola #Lakecity #FridayFeeling #RAMDAN\xe2\x80\xa6 https://t.co/UC8MB0rJ2v',b'TheMorningBliss|FromghatsLakePichola\n#Udaipur#Rajasthan#Pichola#Lakecity#FridayFeeling#RAMDAN\xe2\x80\xa6https://t.co/UC8MB0rJ2v',0.0,positive
89,2017-06-18 06:53:47,b'RT @foodiedevta: A cake pop is a form of cake styled as a lollipop.\nBake_da_cake\n#food #bikaner #india #lollipop \n#sweet https://t.co/vPfcQ\xe2\x80\xa6',b'RT@foodiedevta:Acakepopformcakestyledlollipop.\nBake_da_cake\n#food#bikaner#india#lollipop\n#sweethttps://t.co/vPfcQ\xe2\x80\xa6',0.0,positive
90,2017-06-18 06:53:17,"b'RT @foodiedevta: A mouth watering dessert filled with fruits and dry-nuts. It lives upto its name.\n""Gaabagab""\n#bikaner #Food #india #INDvPA\xe2\x80\xa6'",b'RT@foodiedevta:Amouthwateringdessertfilledfruitsdry-nuts.Itlivesuptoname.\n''Gaabagab''\n#bikaner#Food#india#INDvPA\xe2\x80\xa6',0.4,positive
91,2017-06-17 17:33:17,"b'A mouth watering dessert filled with fruits and dry-nuts. It lives upto its name.\n""Gaabagab""\n#bikaner #Food #india\xe2\x80\xa6 https://t.co/9ss0wYoFPU'",b'Amouthwateringdessertfilledfruitsdry-nuts.Itlivesuptoname.\n''Gaabagab''\n#bikaner#Food#india\xe2\x80\xa6https://t.co/9ss0wYoFPU',0.4,positive
92,2017-06-16 11:57:43,b'RT @foodiedevta: Gajner palace\nEverything was worth more than the price we paid for it\xf0\x9f\x98\x8d\xf0\x9f\x98\x8b\n#Food #review #bikaner #India  #foodphotography \n#\xe2\x80\xa6',b'RT@foodiedevta:Gajnerpalace\nEverythingworthpricepaidit\xf0\x9f\x98\x8d\xf0\x9f\x98\x8b\n#Food#review#bikaner#India#foodphotography\n#\xe2\x80\xa6',0.4,positive
93,2017-06-16 11:57:33,"b'RT @foodiedevta: Collectively, a fantastic place with fine presentation and fine food.\n#GAJNER_PALACE\n#BIKANER #Rajasthan #India \n#Food #fo\xe2\x80\xa6'","b'RT@foodiedevta:Collectively,fantasticplacefinepresentationfinefood.\n#GAJNER_PALACE\n#BIKANER#Rajasthan#India\n#Food#fo\xe2\x80\xa6'",0.41111111111111115,positive
94,2017-06-16 11:57:24,b'RT @foodiedevta: The food at the majestic restaurant was one of the best lunch we ever had. \xe2\x9d\xa4\xef\xb8\x8f\n#GAJNERPALACE \n#bikaner #India #Food #foodph\xe2\x80\xa6',b'RT@foodiedevta:Thefoodmajesticrestaurantonebestlunchever.\xe2\x9d\xa4\xef\xb8\x8f\n#GAJNERPALACE\n#bikaner#India#Food#foodph\xe2\x80\xa6',1.0,positive
95,2017-06-16 11:56:30,b'RT @foodiedevta: We had an almost irresistible impulse to drink something other than regular soft drinks.\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8b\n#bikaner #Food #mojito #LoveFo\xe2\x80\xa6',b'RT@foodiedevta:Wealmostirresistibleimpulsedrinksomethingregularsoftdrinks.\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8b\n#bikaner#Food#mojito#LoveFo\xe2\x80\xa6',-0.008333333333333331,negative
96,2017-06-16 11:56:26,"b'RT @foodiedevta: These cookies were crunchy. The best part is that these are made of Butter, not of Margarine. \xf0\x9f\x92\x97#bikaner #India #Food #food\xe2\x80\xa6'","b'RT@foodiedevta:Thesecookiescrunchy.ThebestpartmadeButter,Margarine.\xf0\x9f\x92\x97#bikaner#India#Food#food\xe2\x80\xa6'",1.0,positive
97,2017-06-16 11:56:13,b'RT @foodiedevta: \xe2\x80\x9cKachori ka Raja\xe2\x80\x9d (King Kachori)\nRaj Kachori is probably the one snack that we all love. Isn\xe2\x80\x99t it?\n#bikaner #Food #India #\xe2\x80\xa6',b'RT@foodiedevta:\xe2\x80\x9cKachorikaRaja\xe2\x80\x9d(KingKachori)\nRajKachoriprobablyonesnacklove.Isn\xe2\x80\x99t?\n#bikaner#Food#India#\xe2\x80\xa6',0.5,positive
98,2017-06-16 05:08:01,b'Paneer cubes marinated in red tandoori masala and cooked in tandoor. Its red in color and spicy to taste.\xf0\x9f\x8d\xa2\xf0\x9f\x8d\xa2\xe2\x80\xa6 https://t.co/EoHwaD6svx',b'Paneercubesmarinatedredtandoorimasalacookedtandoor.Itsredcolorspicytaste.\xf0\x9f\x8d\xa2\xf0\x9f\x8d\xa2\xe2\x80\xa6https://t.co/EoHwaD6svx',0.0,positive
99,2017-06-14 17:24:42,b'A cake pop is a form of cake styled as a lollipop.\nBake_da_cake\n#food #bikaner #india #lollipop \n#sweet https://t.co/vPfcQu9RPy',b'Acakepopformcakestyledlollipop.\nBake_da_cake\n#food#bikaner#india#lollipop\n#sweethttps://t.co/vPfcQu9RPy',0.0,positive
100,2017-06-14 06:09:53,b'Place: Dhaba Express\nParanthas or Paronthe (in Punjabi) make for ideal mid-morning brunches during any given day\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/FMzQ29qLQI',b'Place:DhabaExpress\nParanthasParonthe(Punjabi)makeidealmid-morningbrunchesgivenday\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6https://t.co/FMzQ29qLQI',0.9,positive
101,2017-06-13 09:53:40,b'Gajner palace\nEverything was worth more than the price we paid for it\xf0\x9f\x98\x8d\xf0\x9f\x98\x8b\n#Food #review #bikaner #India\xe2\x80\xa6 https://t.co/TuFoBEIHJK',b'Gajnerpalace\nEverythingworthpricepaidit\xf0\x9f\x98\x8d\xf0\x9f\x98\x8b\n#Food#review#bikaner#India\xe2\x80\xa6https://t.co/TuFoBEIHJK',0.4,positive
102,2017-06-13 04:41:01,"b'Collectively, a fantastic place with fine presentation and fine food.\n#GAJNER_PALACE\n#BIKANER #Rajasthan #India\xe2\x80\xa6 https://t.co/KIFb4umDNG'","b'Collectively,fantasticplacefinepresentationfinefood.\n#GAJNER_PALACE\n#BIKANER#Rajasthan#India\xe2\x80\xa6https://t.co/KIFb4umDNG'",0.41111111111111115,positive
103,2017-06-13 04:35:21,b'The food at the majestic restaurant was one of the best lunch we ever had. \xe2\x9d\xa4\xef\xb8\x8f\n#GAJNERPALACE \n#bikaner #India #Food\xe2\x80\xa6 https://t.co/56Hla3HZ4A',b'Thefoodmajesticrestaurantonebestlunchever.\xe2\x9d\xa4\xef\xb8\x8f\n#GAJNERPALACE\n#bikaner#India#Food\xe2\x80\xa6https://t.co/56Hla3HZ4A',1.0,positive
104,2017-06-12 15:23:01,"b'Gunjia is made of Maida or wheat, khoya, Dry fruits, desi ghew, spices, sugar and Sugar syrup\xe2\x9d\xa4\xef\xb8\x8f\n#bikaner #india\xe2\x80\xa6 https://t.co/haTw4ZzPrF'","b'GunjiamadeMaidawheat,khoya,Dryfruits,desighew,spices,sugarSugarsyrup\xe2\x9d\xa4\xef\xb8\x8f\n#bikaner#india\xe2\x80\xa6https://t.co/haTw4ZzPrF'",-0.06666666666666665,negative
105,2017-06-12 09:12:20,b'We had an almost irresistible impulse to drink something other than regular soft drinks.\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8b\n#bikaner #Food #mojito\xe2\x80\xa6 https://t.co/vZP3SygaqD',b'Wealmostirresistibleimpulsedrinksomethingregularsoftdrinks.\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8b\n#bikaner#Food#mojito\xe2\x80\xa6https://t.co/vZP3SygaqD',-0.008333333333333331,negative
106,2017-06-12 05:00:27,"b'These cookies were crunchy. The best part is that these are made of Butter, not of Margarine. \xf0\x9f\x92\x97#bikaner #India\xe2\x80\xa6 https://t.co/4sdttuNB2I'","b'Thesecookiescrunchy.ThebestpartmadeButter,Margarine.\xf0\x9f\x92\x97#bikaner#India\xe2\x80\xa6https://t.co/4sdttuNB2I'",1.0,positive
107,2017-06-12 04:50:59,b'\xe2\x80\x9cKachori ka Raja\xe2\x80\x9d (King Kachori)\nRaj Kachori is probably the one snack that we all love. Isn\xe2\x80\x99t it?\n#bikaner #Food\xe2\x80\xa6 https://t.co/KUhG0rcuXv',b'\xe2\x80\x9cKachorikaRaja\xe2\x80\x9d(KingKachori)\nRajKachoriprobablyonesnacklove.Isn\xe2\x80\x99t?\n#bikaner#Food\xe2\x80\xa6https://t.co/KUhG0rcuXv',0.5,positive
108,2017-06-10 04:42:43,b'RT @Superneha83: Breakfast goals - apple vermicelli kheer @narendrabhawan #bikaner #food https://t.co/OVdfvJ9dVE',b'RT@Superneha83:Breakfastgoals-applevermicellikheer@narendrabhawan#bikaner#foodhttps://t.co/OVdfvJ9dVE',0.0,positive
109,2017-06-10 04:41:43,b'RT @Superneha83: Breakfast goals - apple vermicelli kheer @narendrabhawan #bikaner #food https://t.co/OVdfvJ9dVE',b'RT@Superneha83:Breakfastgoals-applevermicellikheer@narendrabhawan#bikaner#foodhttps://t.co/OVdfvJ9dVE',0.0,positive
110,2017-06-10 04:25:52,b'Breakfast goals - apple vermicelli kheer @narendrabhawan #bikaner #food https://t.co/OVdfvJ9dVE',b'Breakfastgoals-applevermicellikheer@narendrabhawan#bikaner#foodhttps://t.co/OVdfvJ9dVE',0.0,positive
111,2017-06-19 03:29:59,b'@tabish_tja @Shehla_Rashid @StopMobLynching @narendramodi @nytimes @my_rajasthan @incredibleindia Lol Muslims mobs\xe2\x80\xa6 https://t.co/N8oUl2GJRc',b'@tabish_tja@Shehla_Rashid@StopMobLynching@narendramodi@nytimes@my_rajasthan@incredibleindiaLolMuslimsmobs\xe2\x80\xa6https://t.co/N8oUl2GJRc',0.8,positive
112,2017-06-19 03:26:04,b'RT @my_rajasthan: Immerse yourself in contemporary luxury blended with regal affluence as luxurious #trains takes you through Rajasthan\xe2\x80\x99s w\xe2\x80\xa6',b'RT@my_rajasthan:Immersecontemporaryluxuryblendedregalaffluenceluxurious#trainstakesRajasthan\xe2\x80\x99sw\xe2\x80\xa6',0.16666666666666666,positive
113,2017-06-19 03:25:59,b'RT @my_rajasthan: A big welcome to @TheShilpaShetty to the colourful state of #Rajasthan. We hope you enjoy your stay!',b'RT@my_rajasthan:Abigwelcome@TheShilpaShettycolourfulstate#Rajasthan.Wehopeenjoystay!',0.43333333333333335,positive
114,2017-06-19 03:25:56,"b'RT @my_rajasthan: Take a virtual tour of #Rajasthan\xe2\x80\x99s stunning wonder, the beautiful Sahelion ki Badi, for a glimpse of the royal era: http\xe2\x80\xa6'","b'RT@my_rajasthan:Takevirtualtour#Rajasthan\xe2\x80\x99sstunningwonder,beautifulSahelionkiBadi,glimpseroyalera:http\xe2\x80\xa6'",0.675,positive
115,2017-06-19 03:25:53,b'RT @my_rajasthan: Global Tourism Fraternity comes together for the 9th edition of The Great Indian Travel Bazaar-visit https://t.co/XFg0Vg5\xe2\x80\xa6',b'RT@my_rajasthan:GlobalTourismFraternitycomestogether9theditionTheGreatIndianTravelBazaar-visithttps://t.co/XFg0Vg5\xe2\x80\xa6',0.4,positive
116,2017-06-19 03:25:31,b'RT @my_rajasthan: Here are the highlights of the Great Indian Travel Bazaar that brings countless business opportunities for Global Tourism\xe2\x80\xa6',b'RT@my_rajasthan:HerehighlightsGreatIndianTravelBazaarbringscountlessbusinessopportunitiesGlobalTourism\xe2\x80\xa6',0.26666666666666666,positive
117,2017-06-19 03:25:26,b'RT @my_rajasthan: Kudos to Alwar Police for their prompt and tourist friendly action.',b'RT@my_rajasthan:KudosAlwarPoliceprompttouristfriendlyaction.',0.2375,positive
118,2017-06-19 03:25:22,b'RT @my_rajasthan: Rajasthan bags Best Destination in India award from Lonely Planet. https://t.co/nntmjXpVBM',b'RT@my_rajasthan:RajasthanbagsBestDestinationIndiaawardLonelyPlanet.https://t.co/nntmjXpVBM',0.45,positive
119,2017-06-19 03:25:03,b'RT @CaptDivine: @my_rajasthan My family suffered a lot at this hot summer time i will never visit Rajasthan again',b'RT@CaptDivine:@my_rajasthanMyfamilysufferedlothotsummertimenevervisitRajasthan',0.25,positive
120,2017-06-19 02:04:38,b'A courtyard at the Samode Haveli. @Samode_Hotels https://t.co/tTYvlsL0wR  \nWelcome to #Heritage #Samode #Jaipur\xe2\x80\xa6 https://t.co/H6OXNC27bI',b'AcourtyardSamodeHaveli.@Samode_Hotelshttps://t.co/tTYvlsL0wR\nWelcome#Heritage#Samode#Jaipur\xe2\x80\xa6https://t.co/H6OXNC27bI',0.0,positive
121,2017-06-18 17:06:58,"b""Watch Nature Celebrating Father's Day\nhttps://t.co/KkcKTuG7p8\n@NatGeo @AnimalPlanetIn @OnePlus_IN @oneplus @my_rajasthan @petelau2007""",b''WatchNatureCelebratingFather'sDay\nhttps://t.co/KkcKTuG7p8\n@NatGeo@AnimalPlanetIn@OnePlus_IN@oneplus@my_rajasthan@petelau2007'',0.0,positive
122,2017-06-18 12:12:10,b'RT @my_rajasthan: @nitya800 A beautiful picture of the bird!',b'RT@my_rajasthan:@nitya800Abeautifulpicturebird!',1.0,positive
123,2017-06-18 09:54:32,b'@feminamissindia @rajasthali @my_rajasthan Rody',b'@feminamissindia@rajasthali@my_rajasthanRody',0.0,positive
124,2017-06-18 09:54:16,b'@feminamissindia @rajasthali @my_rajasthan Rody Mizoram perfect',b'@feminamissindia@rajasthali@my_rajasthanRodyMizoramperfect',1.0,positive
125,2017-06-18 08:30:01,"b""This place will make you stay up all night, and you'll love it! #Travel #Hospitality @my_rajasthan \nhttps://t.co/0Ig3cxEwl0""","b''Thisplacemakestaynight,'lllove!#Travel#Hospitality@my_rajasthan\nhttps://t.co/0Ig3cxEwl0''",0.625,positive
126,2017-06-18 06:49:45,b'RT @ayushdevpura: Morning be like  | Neemuch Mata Temple |  Udaipur \n\n#Udaipur #Rajasthan #sunrisedaily #Tourism #travel @my_rajasthan @inc\xe2\x80\xa6',b'RT@ayushdevpura:Morninglike|NeemuchMataTemple|Udaipur\n\n#Udaipur#Rajasthan#sunrisedaily#Tourism#travel@my_rajasthan@inc\xe2\x80\xa6',0.0,positive
127,2017-06-18 06:39:28,b'@tranquilnature1 @orijeet @Avibase @orientbirdclub @NGTIndia @CNTIndia @my_rajasthan @PENTAXIAN Thanks Amanda I hop\xe2\x80\xa6 https://t.co/COfB7OrOC7',b'@tranquilnature1@orijeet@Avibase@orientbirdclub@NGTIndia@CNTIndia@my_rajasthan@PENTAXIANThanksAmandaIhop\xe2\x80\xa6https://t.co/COfB7OrOC7',0.2,positive
128,2017-06-18 06:37:00,b'@MaliHalls @orijeet @Avibase @orientbirdclub @NGTIndia @CNTIndia @my_rajasthan @PENTAXIAN I know... was one of a fe\xe2\x80\xa6 https://t.co/Zm6MsHCeVW',b'@MaliHalls@orijeet@Avibase@orientbirdclub@NGTIndia@CNTIndia@my_rajasthan@PENTAXIANIknow...onefe\xe2\x80\xa6https://t.co/Zm6MsHCeVW',0.0,positive
129,2017-06-18 06:32:27,b'@tranquilnature1 @orijeet @Avibase @orientbirdclub @NGTIndia @CNTIndia @my_rajasthan @PENTAXIAN Lucky you Amanda.',b'@tranquilnature1@orijeet@Avibase@orientbirdclub@NGTIndia@CNTIndia@my_rajasthan@PENTAXIANLuckyAmanda.',0.3333333333333333,positive
130,2017-06-18 06:13:58,b'@MaliHalls @orijeet @Avibase @orientbirdclub @NGTIndia @CNTIndia @my_rajasthan @PENTAXIAN I had the pleasure Mali..\xe2\x80\xa6 https://t.co/vW9pnmoEVH',b'@MaliHalls@orijeet@Avibase@orientbirdclub@NGTIndia@CNTIndia@my_rajasthan@PENTAXIANIpleasureMali..\xe2\x80\xa6https://t.co/vW9pnmoEVH',0.0,positive
131,2017-06-18 05:57:58,"b""RT @orijeet: Hume's Leaf Warbler #Rajasthan #jaipur #birding #pentax @orientbirdclub #Warblers @Avibase @NGTIndia @CNTIndia @my_rajasthan @\xe2\x80\xa6""",b''RT@orijeet:Hume'sLeafWarbler#Rajasthan#jaipur#birding#pentax@orientbirdclub#Warblers@Avibase@NGTIndia@CNTIndia@my_rajasthan@\xe2\x80\xa6'',0.0,positive
132,2017-06-18 04:16:29,b'RT @orijeet: Greater Coucal #Rajasthan #jaipur #birding #pentax @Avibase @orientbirdclub @NGTIndia @my_rajasthan @PENTAXIAN @CNTIndia https\xe2\x80\xa6',b'RT@orijeet:GreaterCoucal#Rajasthan#jaipur#birding#pentax@Avibase@orientbirdclub@NGTIndia@my_rajasthan@PENTAXIAN@CNTIndiahttps\xe2\x80\xa6',0.5,positive
133,2017-06-18 04:15:57,"b""RT @orijeet: Hume's Leaf Warbler #Rajasthan #jaipur #birding #pentax @orientbirdclub #Warblers @Avibase @NGTIndia @CNTIndia @my_rajasthan @\xe2\x80\xa6""",b''RT@orijeet:Hume'sLeafWarbler#Rajasthan#jaipur#birding#pentax@orientbirdclub#Warblers@Avibase@NGTIndia@CNTIndia@my_rajasthan@\xe2\x80\xa6'',0.0,positive
134,2017-06-18 03:56:13,b'RT @orijeet: Common #Kestrel #Falcons #talchappar # pentax #Rajasthan #raptors @my_rajasthan @NGTIndia @PENTAXIAN @Avibase @orientbirdclub\xe2\x80\xa6',b'RT@orijeet:Common#Kestrel#Falcons#talchappar#pentax#Rajasthan#raptors@my_rajasthan@NGTIndia@PENTAXIAN@Avibase@orientbirdclub\xe2\x80\xa6',-0.3,negative
135,2017-06-18 03:56:08,"b""RT @orijeet: Hume's Leaf Warbler #Rajasthan #jaipur #birding #pentax @orientbirdclub #Warblers @Avibase @NGTIndia @CNTIndia @my_rajasthan @\xe2\x80\xa6""",b''RT@orijeet:Hume'sLeafWarbler#Rajasthan#jaipur#birding#pentax@orientbirdclub#Warblers@Avibase@NGTIndia@CNTIndia@my_rajasthan@\xe2\x80\xa6'',0.0,positive
136,2017-06-18 03:55:52,b'RT @orijeet: Greater Coucal #Rajasthan #jaipur #birding #pentax @Avibase @orientbirdclub @NGTIndia @my_rajasthan @PENTAXIAN @CNTIndia https\xe2\x80\xa6',b'RT@orijeet:GreaterCoucal#Rajasthan#jaipur#birding#pentax@Avibase@orientbirdclub@NGTIndia@my_rajasthan@PENTAXIAN@CNTIndiahttps\xe2\x80\xa6',0.5,positive
137,2017-06-18 03:46:09,"b'RT @rhuchakulkarni: Life gives u the journey, u create the path.  @my_rajasthan @Canon_India  #Ranthambore @incredibleindia @RTReserve #wil\xe2\x80\xa6'","b'RT@rhuchakulkarni:Lifegivesujourney,ucreatepath.@my_rajasthan@Canon_India#Ranthambore@incredibleindia@RTReserve#wil\xe2\x80\xa6'",0.0,positive
138,2017-06-18 01:08:37,b'@PMOIndia we know #PratapGarh is far from #Delhi but not far from #Justice. @VasundharaBJP @my_rajasthan\xe2\x80\xa6 https://t.co/vMezDQRpuA',b'@PMOIndiaknow#PratapGarhfar#Delhifar#Justice.@VasundharaBJP@my_rajasthan\xe2\x80\xa6https://t.co/vMezDQRpuA',0.025,positive
139,2017-06-17 17:16:23,b'@orijeet @Avibase @my_rajasthan @audubonsociety @orientbirdclub @PENTAXIAN @NGTIndia Beautiful!!! Love this Arijit!!!',b'@orijeet@Avibase@my_rajasthan@audubonsociety@orientbirdclub@PENTAXIAN@NGTIndiaBeautiful!!!LoveArijit!!!',0.98828125,positive
140,2017-06-17 17:13:08,b'@orijeet @Avibase @my_rajasthan @NGTIndia @PENTAXIAN @orientbirdclub @BirdGuides Beautiful!!!',b'@orijeet@Avibase@my_rajasthan@NGTIndia@PENTAXIAN@orientbirdclub@BirdGuidesBeautiful!!!',1.0,positive
141,2017-06-17 17:12:51,b'@orijeet @Avibase @orientbirdclub @NGTIndia @CNTIndia @my_rajasthan @PENTAXIAN Beautiful capture Arijit...These bir\xe2\x80\xa6 https://t.co/LtjpwT5zn5',b'@orijeet@Avibase@orientbirdclub@NGTIndia@CNTIndia@my_rajasthan@PENTAXIANBeautifulcaptureArijit...Thesebir\xe2\x80\xa6https://t.co/LtjpwT5zn5',0.85,positive
142,2017-06-17 17:11:04,b'RT @orijeet: Greater Coucal #Rajasthan #jaipur #birding #pentax @Avibase @orientbirdclub @NGTIndia @my_rajasthan @PENTAXIAN @CNTIndia https\xe2\x80\xa6',b'RT@orijeet:GreaterCoucal#Rajasthan#jaipur#birding#pentax@Avibase@orientbirdclub@NGTIndia@my_rajasthan@PENTAXIAN@CNTIndiahttps\xe2\x80\xa6',0.5,positive
143,2017-06-17 17:10:48,"b""RT @orijeet: Hume's Leaf Warbler #Rajasthan #jaipur #birding #pentax @orientbirdclub #Warblers @Avibase @NGTIndia @CNTIndia @my_rajasthan @\xe2\x80\xa6""",b''RT@orijeet:Hume'sLeafWarbler#Rajasthan#jaipur#birding#pentax@orientbirdclub#Warblers@Avibase@NGTIndia@CNTIndia@my_rajasthan@\xe2\x80\xa6'',0.0,positive
144,2017-06-17 17:10:40,b'RT @orijeet: Common #Kestrel #Falcons #talchappar # pentax #Rajasthan #raptors @my_rajasthan @NGTIndia @PENTAXIAN @Avibase @orientbirdclub\xe2\x80\xa6',b'RT@orijeet:Common#Kestrel#Falcons#talchappar#pentax#Rajasthan#raptors@my_rajasthan@NGTIndia@PENTAXIAN@Avibase@orientbirdclub\xe2\x80\xa6',-0.3,negative
145,2017-06-17 17:10:27,b'RT @orijeet: Yellow-wattled #Lapwing #birding #PENTAX #Rajasthan #jaipur @my_rajasthan @audubonsociety @Avibase @orientbirdclub @PENTAXIAN\xe2\x80\xa6',b'RT@orijeet:Yellow-wattled#Lapwing#birding#PENTAX#Rajasthan#jaipur@my_rajasthan@audubonsociety@Avibase@orientbirdclub@PENTAXIAN\xe2\x80\xa6',0.0,positive
146,2017-06-17 17:09:30,b'RT @orijeet: Oriental Whiteeye #birding #pentax #Rajasthan #jaipur @my_rajasthan @Avibase @NGTIndia @CNTIndia @orientbirdclub @PENTAXIAN ht\xe2\x80\xa6',b'RT@orijeet:OrientalWhiteeye#birding#pentax#Rajasthan#jaipur@my_rajasthan@Avibase@NGTIndia@CNTIndia@orientbirdclub@PENTAXIANht\xe2\x80\xa6',0.0,positive
147,2017-06-17 17:09:14,b'RT @orijeet: Southern Grey #Shrike #Rajasthan #jaipur #birding #sambhar #pentax @my_rajasthan @Avibase @orientbirdclub @PENTAXIAN @NGTIndia\xe2\x80\xa6',b'RT@orijeet:SouthernGrey#Shrike#Rajasthan#jaipur#birding#sambhar#pentax@my_rajasthan@Avibase@orientbirdclub@PENTAXIAN@NGTIndia\xe2\x80\xa6',-0.025,negative
148,2017-06-17 17:09:04,b'RT @orijeet: Oriental White-eye #Rajasthan #jaipur #pentax @PENTAXIAN @my_rajasthan @Avibase @orientbirdclub @NGTIndia @incredibleindia @Bi\xe2\x80\xa6',b'RT@orijeet:OrientalWhite-eye#Rajasthan#jaipur#pentax@PENTAXIAN@my_rajasthan@Avibase@orientbirdclub@NGTIndia@incredibleindia@Bi\xe2\x80\xa6',0.0,positive
149,2017-06-17 17:08:49,b'RT @orijeet: Plum-headed #Parakeet #birding #pentax #Rajasthan #jaipur @ParrotOfTheDay @Avibase @orientbirdclub @my_rajasthan @NGTIndia @PE\xe2\x80\xa6',b'RT@orijeet:Plum-headed#Parakeet#birding#pentax#Rajasthan#jaipur@ParrotOfTheDay@Avibase@orientbirdclub@my_rajasthan@NGTIndia@PE\xe2\x80\xa6',0.0,positive
